Issue Group,Issue ID,Issue,CUSIP,Maturity Date,Dated Date,Fund,Fund Description,Tax Status,Coupon Rate,Interest,Principal,Sum,Pay Date
GO Bonds,574,2015 GO,590485B31,07/01/2025,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,4.000,7000,0,7000,01/01/2025
GO Bonds,574,2015 GO,590485B49,07/01/2026,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,5250,0,5250,01/01/2025
GO Bonds,574,2015 GO,590485B56,07/01/2027,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,5625,0,5625,01/01/2025
GO Bonds,574,2015 GO,590485B64,07/01/2028,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.125,6250,0,6250,01/01/2025
GO Bonds,574,2015 GO,590485B72,07/01/2029,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.250,6500,0,6500,01/01/2025
GO Bonds,574,2015 GO,590485B80,07/01/2030,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.250,6906,0,6906,01/01/2025
GO Bonds,574,2015 GO,590485B98,07/01/2031,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,6600,0,6600,01/01/2025
GO Bonds,574,2015 GO,590485C22,07/01/2032,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,6750,0,6750,01/01/2025
GO Bonds,574,2015 GO,590485C30,07/01/2033,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,2.000,4750,0,4750,01/01/2025
GO Bonds,574,2015 GO,590485C48,07/01/2034,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,2.000,5000,0,5000,01/01/2025
GO Bonds,574,2015 GO,590485C55,07/01/2035,06/04/2015,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,2.000,5000,0,5000,01/01/2025
GO Bonds,581,2016 GO REF,590485D62,07/01/2025,04/06/2016,1405-FIRE,General Obligation Bond Redemption - Fire,,3.000,5222,0,5222,01/01/2025
GO Bonds,581,2016 GO REF,590485D62,07/01/2025,04/06/2016,1405-PD,General Obligation Bond Redemption - Police,,3.000,43729,0,43729,01/01/2025
GO Bonds,581,2016 GO REF,590485D62,07/01/2025,04/06/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,,3.000,25749,0,25749,01/01/2025
GO Bonds,581,2016 GO REF,590485D70,07/01/2026,04/06/2016,1405-FIRE,General Obligation Bond Redemption - Fire,,3.250,1335,0,1335,01/01/2025
GO Bonds,581,2016 GO REF,590485D70,07/01/2026,04/06/2016,1405-PD,General Obligation Bond Redemption - Police,,3.250,11177,0,11177,01/01/2025
GO Bonds,581,2016 GO REF,590485D70,07/01/2026,04/06/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,,3.250,6582,0,6582,01/01/2025
GO Bonds,581,2016 GO REF,590485D88,07/01/2027,04/06/2016,1405-FIRE,General Obligation Bond Redemption - Fire,,4.000,7409,0,7409,01/01/2025
GO Bonds,581,2016 GO REF,590485D88,07/01/2027,04/06/2016,1405-PD,General Obligation Bond Redemption - Police,,4.000,62052,0,62052,01/01/2025
GO Bonds,581,2016 GO REF,590485D88,07/01/2027,04/06/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,,4.000,36538,0,36538,01/01/2025
GO Bonds,581,2016 GO REF,590485D96,07/01/2026,04/06/2016,1405-FIRE,General Obligation Bond Redemption - Fire,,2.500,3504,0,3504,01/01/2025
GO Bonds,581,2016 GO REF,590485D96,07/01/2026,04/06/2016,1405-PD,General Obligation Bond Redemption - Police,,2.500,29343,0,29343,01/01/2025
GO Bonds,581,2016 GO REF,590485D96,07/01/2026,04/06/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,,2.500,17278,0,17278,01/01/2025
GO Bonds,585,2016 GO,590485G93,07/01/2025,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2681,0,2681,01/01/2025
GO Bonds,585,2016 GO,590485G93,07/01/2025,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2516,0,2516,01/01/2025
GO Bonds,585,2016 GO,590485G93,07/01/2025,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,24626,0,24626,01/01/2025
GO Bonds,585,2016 GO,590485G93,07/01/2025,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,11426,0,11426,01/01/2025
GO Bonds,585,2016 GO,590485H27,07/01/2026,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,804,0,804,01/01/2025
GO Bonds,585,2016 GO,590485H27,07/01/2026,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,755,0,755,01/01/2025
GO Bonds,585,2016 GO,590485H27,07/01/2026,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,7388,0,7388,01/01/2025
GO Bonds,585,2016 GO,590485H27,07/01/2026,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,3428,0,3428,01/01/2025
GO Bonds,585,2016 GO,590485H35,07/01/2027,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,2.000,585,0,585,01/01/2025
GO Bonds,585,2016 GO,590485H35,07/01/2027,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,2.000,549,0,549,01/01/2025
GO Bonds,585,2016 GO,590485H35,07/01/2027,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,2.000,5373,0,5373,01/01/2025
GO Bonds,585,2016 GO,590485H35,07/01/2027,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,2.000,2493,0,2493,01/01/2025
GO Bonds,585,2016 GO,590485H43,07/01/2028,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,2.250,1481,0,1481,01/01/2025
GO Bonds,585,2016 GO,590485H43,07/01/2028,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,2.250,1390,0,1390,01/01/2025
GO Bonds,585,2016 GO,590485H43,07/01/2028,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,2.250,13600,0,13600,01/01/2025
GO Bonds,585,2016 GO,590485H43,07/01/2028,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,2.250,6310,0,6310,01/01/2025
GO Bonds,585,2016 GO,590485H50,07/01/2029,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,2.250,1536,0,1536,01/01/2025
GO Bonds,585,2016 GO,590485H50,07/01/2029,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,2.250,1441,0,1441,01/01/2025
GO Bonds,585,2016 GO,590485H50,07/01/2029,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,2.250,14104,0,14104,01/01/2025
GO Bonds,585,2016 GO,590485H50,07/01/2029,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,2.250,6544,0,6544,01/01/2025
GO Bonds,585,2016 GO,590485H68,07/01/2030,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2121,0,2121,01/01/2025
GO Bonds,585,2016 GO,590485H68,07/01/2030,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,1990,0,1990,01/01/2025
GO Bonds,585,2016 GO,590485H68,07/01/2030,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,19477,0,19477,01/01/2025
GO Bonds,585,2016 GO,590485H68,07/01/2030,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,9037,0,9037,01/01/2025
GO Bonds,585,2016 GO,590485H76,07/01/2031,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2218,0,2218,01/01/2025
GO Bonds,585,2016 GO,590485H76,07/01/2031,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2082,0,2082,01/01/2025
GO Bonds,585,2016 GO,590485H76,07/01/2031,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,20373,0,20373,01/01/2025
GO Bonds,585,2016 GO,590485H76,07/01/2031,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,9453,0,9453,01/01/2025
GO Bonds,585,2016 GO,590485H84,07/01/2032,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2316,0,2316,01/01/2025
GO Bonds,585,2016 GO,590485H84,07/01/2032,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2173,0,2173,01/01/2025
GO Bonds,585,2016 GO,590485H84,07/01/2032,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,21268,0,21268,01/01/2025
GO Bonds,585,2016 GO,590485H84,07/01/2032,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,9868,0,9868,01/01/2025
GO Bonds,585,2016 GO,590485H92,07/01/2033,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2389,0,2389,01/01/2025
GO Bonds,585,2016 GO,590485H92,07/01/2033,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2242,0,2242,01/01/2025
GO Bonds,585,2016 GO,590485H92,07/01/2033,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,21940,0,21940,01/01/2025
GO Bonds,585,2016 GO,590485H92,07/01/2033,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,10180,0,10180,01/01/2025
GO Bonds,585,2016 GO,590485J25,07/01/2034,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2486,0,2486,01/01/2025
GO Bonds,585,2016 GO,590485J25,07/01/2034,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2333,0,2333,01/01/2025
GO Bonds,585,2016 GO,590485J25,07/01/2034,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,22835,0,22835,01/01/2025
GO Bonds,585,2016 GO,590485J25,07/01/2034,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,10595,0,10595,01/01/2025
GO Bonds,585,2016 GO,590485J33,07/01/2035,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2584,0,2584,01/01/2025
GO Bonds,585,2016 GO,590485J33,07/01/2035,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2425,0,2425,01/01/2025
GO Bonds,585,2016 GO,590485J33,07/01/2035,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,23731,0,23731,01/01/2025
GO Bonds,585,2016 GO,590485J33,07/01/2035,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,11011,0,11011,01/01/2025
GO Bonds,585,2016 GO,590485J41,07/01/2036,05/25/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,2706,0,2706,01/01/2025
GO Bonds,585,2016 GO,590485J41,07/01/2036,05/25/2016,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,2539,0,2539,01/01/2025
GO Bonds,585,2016 GO,590485J41,07/01/2036,05/25/2016,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,24850,0,24850,01/01/2025
GO Bonds,585,2016 GO,590485J41,07/01/2036,05/25/2016,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,11530,0,11530,01/01/2025
GO Bonds,589,2017 GO Ref,590485K56,07/01/2025,04/05/2017,1405-CRT,General Obligation Bond Redemption - Court,Exempt from Tax,4.000,24347,0,24347,01/01/2025
GO Bonds,589,2017 GO Ref,590485K56,07/01/2025,04/05/2017,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,4.000,16236,0,16236,01/01/2025
GO Bonds,589,2017 GO Ref,590485K56,07/01/2025,04/05/2017,1405-PD,General Obligation Bond Redemption - Police,Exempt from Tax,4.000,7766,0,7766,01/01/2025
GO Bonds,589,2017 GO Ref,590485K56,07/01/2025,04/05/2017,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Exempt from Tax,4.000,4499,0,4499,01/01/2025
GO Bonds,589,2017 GO Ref,590485K56,07/01/2025,04/05/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,4.000,20552,0,20552,01/01/2025
GO Bonds,589,2017 GO Ref,590485K64,07/01/2026,04/05/2017,1405-CRT,General Obligation Bond Redemption - Court,Exempt from Tax,4.000,24479,0,24479,01/01/2025
GO Bonds,589,2017 GO Ref,590485K64,07/01/2026,04/05/2017,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,4.000,16391,0,16391,01/01/2025
GO Bonds,589,2017 GO Ref,590485K64,07/01/2026,04/05/2017,1405-PD,General Obligation Bond Redemption - Police,Exempt from Tax,4.000,7807,0,7807,01/01/2025
GO Bonds,589,2017 GO Ref,590485K64,07/01/2026,04/05/2017,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Exempt from Tax,4.000,4521,0,4521,01/01/2025
GO Bonds,589,2017 GO Ref,590485K64,07/01/2026,04/05/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,4.000,20801,0,20801,01/01/2025
GO Bonds,589,2017 GO Ref,590485K72,07/01/2027,04/05/2017,1405-CRT,General Obligation Bond Redemption - Court,Exempt from Tax,4.000,25270,0,25270,01/01/2025
GO Bonds,589,2017 GO Ref,590485K72,07/01/2027,04/05/2017,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,4.000,16796,0,16796,01/01/2025
GO Bonds,589,2017 GO Ref,590485K72,07/01/2027,04/05/2017,1405-PD,General Obligation Bond Redemption - Police,Exempt from Tax,4.000,8056,0,8056,01/01/2025
GO Bonds,589,2017 GO Ref,590485K72,07/01/2027,04/05/2017,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Exempt from Tax,4.000,4674,0,4674,01/01/2025
GO Bonds,589,2017 GO Ref,590485K72,07/01/2027,04/05/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,4.000,21204,0,21204,01/01/2025
GO Bonds,589,2017 GO Ref,590485K80,07/01/2028,04/05/2017,1405-CRT,General Obligation Bond Redemption - Court,Exempt from Tax,4.000,89000,0,89000,01/01/2025
GO Bonds,589,2017 GO Ref,590485K80,07/01/2028,04/05/2017,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,4.000,35519,0,35519,01/01/2025
GO Bonds,589,2017 GO Ref,590485K80,07/01/2028,04/05/2017,1405-PD,General Obligation Bond Redemption - Police,Exempt from Tax,4.000,27336,0,27336,01/01/2025
GO Bonds,589,2017 GO Ref,590485K80,07/01/2028,04/05/2017,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Exempt from Tax,4.000,18787,0,18787,01/01/2025
GO Bonds,589,2017 GO Ref,590485K80,07/01/2028,04/05/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,4.000,21458,0,21458,01/01/2025
GO Bonds,589,2017 GO Ref,590485K98,07/01/2029,04/05/2017,1405-CRT,General Obligation Bond Redemption - Court,Exempt from Tax,3.000,12046,0,12046,01/01/2025
GO Bonds,589,2017 GO Ref,590485K98,07/01/2029,04/05/2017,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,3.000,10750,0,10750,01/01/2025
GO Bonds,589,2017 GO Ref,590485K98,07/01/2029,04/05/2017,1405-PD,General Obligation Bond Redemption - Police,Exempt from Tax,3.000,3960,0,3960,01/01/2025
GO Bonds,589,2017 GO Ref,590485K98,07/01/2029,04/05/2017,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Exempt from Tax,3.000,1962,0,1962,01/01/2025
GO Bonds,589,2017 GO Ref,590485K98,07/01/2029,04/05/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,16281,0,16281,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-CIMP,General Obligation Bond Redemption - Capital Improvement,Taxable,2.539,401,0,401,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Taxable,2.539,1739,0,1739,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-GC,General  Obligation Bond Redemption - Golf Course,Taxable,2.539,58,0,58,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-LIBR,General Obligation Bond Redemption - Library,Taxable,2.539,132,0,132,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-PARK,General Obligation Bond Redemption - Parks,Taxable,2.539,4354,0,4354,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-PD,General Obligation Bond Redemption - Police,Taxable,2.539,3951,0,3951,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485L,07/01/2025,05/04/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Taxable,2.539,2059,0,2059,01/01/2025
GO Bonds,589,2017 GO Ref,590485L22,07/01/2029,04/05/2017,1405-CRT,General Obligation Bond Redemption - Court,Exempt from Tax,4.000,37050,0,37050,01/01/2025
GO Bonds,589,2017 GO Ref,590485L22,07/01/2029,04/05/2017,1405-FIRE,General Obligation Bond Redemption - Fire,Exempt from Tax,4.000,33064,0,33064,01/01/2025
GO Bonds,589,2017 GO Ref,590485L22,07/01/2029,04/05/2017,1405-PD,General Obligation Bond Redemption - Police,Exempt from Tax,4.000,12179,0,12179,01/01/2025
GO Bonds,589,2017 GO Ref,590485L22,07/01/2029,04/05/2017,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Exempt from Tax,4.000,6034,0,6034,01/01/2025
GO Bonds,589,2017 GO Ref,590485L22,07/01/2029,04/05/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,4.000,50073,0,50073,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-CIMP,General Obligation Bond Redemption - Capital Improvement,Taxable,2.639,1486,0,1486,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Taxable,2.639,6444,0,6444,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-GC,General  Obligation Bond Redemption - Golf Course,Taxable,2.639,216,0,216,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-LIBR,General Obligation Bond Redemption - Library,Taxable,2.639,489,0,489,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-PARK,General Obligation Bond Redemption - Parks,Taxable,2.639,16135,0,16135,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-PD,General Obligation Bond Redemption - Police,Taxable,2.639,14639,0,14639,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485M,07/01/2026,05/04/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Taxable,2.639,7630,0,7630,01/01/2025
GO Bonds,590,2017 GO,590485M21,07/01/2025,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,6070,0,6070,01/01/2025
GO Bonds,590,2017 GO,590485M21,07/01/2025,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,9092,0,9092,01/01/2025
GO Bonds,590,2017 GO,590485M21,07/01/2025,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,13338,0,13338,01/01/2025
GO Bonds,590,2017 GO,590485M39,07/01/2026,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,6310,0,6310,01/01/2025
GO Bonds,590,2017 GO,590485M39,07/01/2026,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,9450,0,9450,01/01/2025
GO Bonds,590,2017 GO,590485M39,07/01/2026,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,13864,0,13864,01/01/2025
GO Bonds,590,2017 GO,590485M47,07/01/2027,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,6550,0,6550,01/01/2025
GO Bonds,590,2017 GO,590485M47,07/01/2027,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,9809,0,9809,01/01/2025
GO Bonds,590,2017 GO,590485M47,07/01/2027,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,14391,0,14391,01/01/2025
GO Bonds,590,2017 GO,590485M54,07/01/2028,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,6789,0,6789,01/01/2025
GO Bonds,590,2017 GO,590485M54,07/01/2028,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,10168,0,10168,01/01/2025
GO Bonds,590,2017 GO,590485M54,07/01/2028,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,14918,0,14918,01/01/2025
GO Bonds,590,2017 GO,590485M62,07/01/2029,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,7109,0,7109,01/01/2025
GO Bonds,590,2017 GO,590485M62,07/01/2029,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,10647,0,10647,01/01/2025
GO Bonds,590,2017 GO,590485M62,07/01/2029,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,15620,0,15620,01/01/2025
GO Bonds,590,2017 GO,590485M70,07/01/2030,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,7348,0,7348,01/01/2025
GO Bonds,590,2017 GO,590485M70,07/01/2030,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,11006,0,11006,01/01/2025
GO Bonds,590,2017 GO,590485M70,07/01/2030,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,16146,0,16146,01/01/2025
GO Bonds,590,2017 GO,590485M88,07/01/2031,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,7668,0,7668,01/01/2025
GO Bonds,590,2017 GO,590485M88,07/01/2031,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,11484,0,11484,01/01/2025
GO Bonds,590,2017 GO,590485M88,07/01/2031,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,16848,0,16848,01/01/2025
GO Bonds,590,2017 GO,590485M96,07/01/2032,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,7988,0,7988,01/01/2025
GO Bonds,590,2017 GO,590485M96,07/01/2032,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,11962,0,11962,01/01/2025
GO Bonds,590,2017 GO,590485M96,07/01/2032,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,17550,0,17550,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-CIMP,General Obligation Bond Redemption - Capital Improvement,Taxable,2.739,1525,0,1525,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-FIRE,General Obligation Bond Redemption - Fire,Taxable,2.739,6614,0,6614,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-GC,General  Obligation Bond Redemption - Golf Course,Taxable,2.739,222,0,222,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-LIBR,General Obligation Bond Redemption - Library,Taxable,2.739,502,0,502,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-PARK,General Obligation Bond Redemption - Parks,Taxable,2.739,16558,0,16558,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-PD,General Obligation Bond Redemption - Police,Taxable,2.739,15023,0,15023,01/01/2025
GO Bonds,583,2016 GO Ref Tax,590485N,07/01/2027,05/04/2016,1405-SSW,General Obligation Bond Redemption - Storm Sewer,Taxable,2.739,7830,0,7830,01/01/2025
GO Bonds,590,2017 GO,590485N20,07/01/2033,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,8307,0,8307,01/01/2025
GO Bonds,590,2017 GO,590485N20,07/01/2033,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,12441,0,12441,01/01/2025
GO Bonds,590,2017 GO,590485N20,07/01/2033,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,18252,0,18252,01/01/2025
GO Bonds,590,2017 GO,590485N38,07/01/2034,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.000,8626,0,8626,01/01/2025
GO Bonds,590,2017 GO,590485N38,07/01/2034,05/24/2017,1405-PS,Public Safety Redemption Fund,Exempt from Tax,3.000,12920,0,12920,01/01/2025
GO Bonds,590,2017 GO,590485N38,07/01/2034,05/24/2017,1405-STR,General Obligation Bond - Streets,Exempt from Tax,3.000,18954,0,18954,01/01/2025
GO Bonds,590,2017 GO,590485N46,07/01/2035,05/24/2017,1405-PARK,General Obligation Bond Redemption - Parks,Exempt from Tax,3.125,9319,0,9319,01/01/2025
